,id,GRB_name,GRB_name_Fermi,T0,T0_source,ra,ra_source,decl,decl_source,pos_error,pos_error_source,T90,T90_source,T90_error,T90_error_source,T90_start,T90_start_source,fluence,fluence_source,fluence_error,fluence_error_source,redshift,redshift_source,T100,GBM_located,mjd,mjd_source
3190,3191,GRB980706A,,56266.448,BATSE,298.275,BATSE,33.56666666666667,BATSE,1.36,BATSE,35.0,BeppoSAX,6.3,BeppoSAX,56279.0,BeppoSAX,4.07e-06,BeppoSAX,5.3e-07,BeppoSAX,,,211.392,0,51000.65123203704,BATSE
3191,3192,GRB980703A,,15759.056,BATSE,359.77916666666664,IPN,8.593333333333334,IPN,0.06666666666666667,IPN,76.0,BeppoSAX,10.2,BeppoSAX,15767.0,BeppoSAX,1.46e-05,BeppoSAX,2.6e-06,BeppoSAX,0.966,IPN,411.648,0,50997.18239648148,BATSE
3192,3193,GRB980613A,,17466.0,BeppoSAX,154.44166666666666,IPN,71.49833333333333,IPN,0.06666666666666667,IPN,42.0,BeppoSAX,22.1,BeppoSAX,17466.0,BeppoSAX,1.86e-06,BeppoSAX,2.6e-07,BeppoSAX,1.096,IPN,42.0,0,50977.202152777776,BeppoSAX
3193,3194,GRB980519A,,13412.0,BeppoSAX,350.55833333333334,IPN,77.255,IPN,0.05,IPN,33.0,BeppoSAX,3.2,BeppoSAX,13412.0,BeppoSAX,,,,,,,33.0,0,50952.15523148148,BeppoSAX
3194,3195,GRB980515A,,61220.0,BeppoSAX,319.51666666666665,IPN,-67.24833333333333,IPN,0.08333333333333333,IPN,25.0,BeppoSAX,5.4,BeppoSAX,61220.0,BeppoSAX,2.83e-06,BeppoSAX,2.1e-07,BeppoSAX,,,25.0,0,50948.70856481481,BeppoSAX
3195,3196,GRB980425A,,38514.0,BeppoSAX,293.72499999999997,IPN,-52.83166666666666,IPN,0.13333333333333333,IPN,22.0,BeppoSAX,4.5,BeppoSAX,38514.0,BeppoSAX,1.41e-06,BeppoSAX,1.5e-07,BeppoSAX,0.0085,IPN,22.0,0,50928.445763888885,BeppoSAX
3196,3197,GRB980329A,,13466.0,BeppoSAX,105.67083333333333,IPN,38.845,IPN,0.05,IPN,19.0,BeppoSAX,2.2,BeppoSAX,13466.0,BeppoSAX,4.38e-05,BeppoSAX,2.9e-06,BeppoSAX,,,30.612,0,50901.155856481484,BeppoSAX
3197,3198,GRB980326A,,76733.0,BeppoSAX,129.1,BeppoSAX,-18.883333333333333,BeppoSAX,0.1,BeppoSAX,312.0,BeppoSAX,8.1,BeppoSAX,76733.0,BeppoSAX,5.09e-06,BeppoSAX,5e-07,BeppoSAX,,,312.0,0,50898.88811342593,BeppoSAX
3198,3199,GRB980109A,,4343.936000000001,BATSE,6.483333333333333,IPN,-63.02333333333333,IPN,0.16666666666666666,IPN,18.0,BeppoSAX,3.6,BeppoSAX,4346.0,BeppoSAX,2.85e-06,BeppoSAX,2.1e-07,BeppoSAX,,,30.72,0,50822.05027703704,BATSE
3199,3200,GRB971227A,,30183.116,BATSE,194.4,BeppoSAX,59.25,BeppoSAX,0.1,BeppoSAX,47.0,BeppoSAX,5.0,BeppoSAX,30187.0,BeppoSAX,1.88e-06,BeppoSAX,1.9e-07,BeppoSAX,,,50.884,0,50809.34934162037,BATSE
3200,3201,GRB971214A,,9510.0,BeppoSAX,179.125,IPN,65.2,IPN,0.06666666666666667,IPN,6.0,BeppoSAX,3.2,BeppoSAX,9510.0,BeppoSAX,,,,,3.42,IPN,6.0,0,50796.11006944445,BeppoSAX
3201,3202,GRB971024A,,41604.832,BATSE,276.21250000000003,IPN,49.48166666666667,IPN,0.15,IPN,50.0,BeppoSAX,5.4,BeppoSAX,41613.0,BeppoSAX,2.67e-06,BeppoSAX,5.1e-07,BeppoSAX,,,149.248,0,50745.48153740741,BATSE
3202,3203,GRB970815A,,43624.4,BATSE,242.17916666666667,IPN,81.51,IPN,0.1,IPN,109.0,BeppoSAX,3.6,BeppoSAX,43625.0,BeppoSAX,1.095e-05,BeppoSAX,7.9e-07,BeppoSAX,,,149.952,0,50675.50491203704,BATSE
3203,3204,GRB970616A,,65390.3,BATSE,20.45,BATSE,-7.116666666666666,BATSE,0.38,BATSE,64.0,BeppoSAX,1.4,BeppoSAX,65439.0,BeppoSAX,2.65e-05,BeppoSAX,1.5e-06,BeppoSAX,,,115.072,0,50615.756832175925,BATSE
3204,3205,GRB970508A,,78102.19200000001,BATSE,103.36666666666666,IPN,79.29,IPN,0.05,IPN,14.0,BeppoSAX,3.6,BeppoSAX,78107.0,BeppoSAX,1.65e-06,BeppoSAX,1.5e-07,BeppoSAX,0.835,IPN,23.104,0,50576.90396055556,BATSE
3205,3206,GRB970402A,,80316.0,BeppoSAX,222.56666666666666,IPN,-69.33166666666666,IPN,0.05,IPN,105.0,BeppoSAX,3.6,BeppoSAX,80316.0,BeppoSAX,7.23e-06,BeppoSAX,6e-07,BeppoSAX,,,105.0,0,50540.92958333333,BeppoSAX
3206,3207,GRB970228A,,10681.0,BeppoSAX,75.4875,IPN,11.773333333333333,IPN,0.05,IPN,56.0,BeppoSAX,3.2,BeppoSAX,10681.0,BeppoSAX,8.29e-06,BeppoSAX,5.5e-07,BeppoSAX,0.695,IPN,56.0,0,50507.12362268518,BeppoSAX
3207,3208,GRB970111A,,35040.0,BeppoSAX,232.06249999999997,IPN,19.605,IPN,0.05,IPN,31.0,BeppoSAX,2.8,BeppoSAX,35040.0,BeppoSAX,4.92e-05,BeppoSAX,2.8e-06,BeppoSAX,,,34.824,0,50459.40555555555,BeppoSAX
3208,3209,GRB960720A,,41812.9,BATSE,262.65416666666664,IPN,49.096666666666664,IPN,0.05,IPN,6.0,BeppoSAX,2.2,BeppoSAX,41813.0,BeppoSAX,1.95e-06,BeppoSAX,1.6e-07,BeppoSAX,,,12.544,0,50284.48394560185,BATSE
3209,3210,GRB960703A,,27588.0,BeppoSAX,142.0,BeppoSAX,-9.0,BeppoSAX,36.0,BeppoSAX,12.0,BeppoSAX,4.2,BeppoSAX,27588.0,BeppoSAX,2.34e-06,BeppoSAX,2.8e-07,BeppoSAX,,,12.0,0,50267.31930555555,BeppoSAX
3210,3211,GRB960703B,,49373.9,BATSE,4.625,BATSE,-7.75,BATSE,0.96,BATSE,71.0,BeppoSAX,3.2,BeppoSAX,49374.0,BeppoSAX,1.111e-05,BeppoSAX,7.5e-07,BeppoSAX,,,74.752,0,50267.57145717592,BATSE
3211,3212,GRB960703C,,65440.280000000006,BATSE,330.40000000000003,BATSE,-54.78333333333333,BATSE,1.15,BATSE,3.0,BeppoSAX,1.4,BeppoSAX,65441.0,BeppoSAX,9.1e-07,BeppoSAX,1.3e-07,BeppoSAX,,,3.72,0,50267.75741064815,BATSE
3212,3213,GRB960707A,,37000.3,BATSE,320.95,BATSE,82.51666666666667,BATSE,1.07,BATSE,4.45,BeppoSAX,0.25,BeppoSAX,37001.0,BeppoSAX,3.34e-06,BeppoSAX,2.5e-07,BeppoSAX,,,5.15,0,50271.42824421296,BATSE
3213,3214,GRB960707B,,59164.1,BATSE,162.4,BATSE,-14.333333333333334,BATSE,9.36,BATSE,90.0,BeppoSAX,21.5,BeppoSAX,59186.0,BeppoSAX,5.25e-06,BeppoSAX,5.2e-07,BeppoSAX,,,111.9,0,50271.68476967593,BATSE
3214,3215,GRB960723A,,17151.66,BATSE,95.0,BATSE,43.25,BATSE,1.46,BATSE,54.0,BeppoSAX,4.5,BeppoSAX,17163.0,BeppoSAX,6.63e-06,BeppoSAX,5.8e-07,BeppoSAX,,,65.34,0,50287.19851458333,BATSE
3215,3216,GRB960725A,,63547.0,BeppoSAX,90.30000000000001,BeppoSAX,45.1,BeppoSAX,8.5,BeppoSAX,9.0,BeppoSAX,2.8,BeppoSAX,63547.0,BeppoSAX,5.1e-07,BeppoSAX,1.8e-07,BeppoSAX,,,9.0,0,50289.735497685186,BeppoSAX
3216,3217,GRB960730A,,70507.304,BATSE,277.95,BATSE,-56.53333333333333,BATSE,2.8,BATSE,18.0,BeppoSAX,4.1,BeppoSAX,70513.0,BeppoSAX,3.91e-06,BeppoSAX,4.3e-07,BeppoSAX,,,79.296,0,50294.81605675926,BATSE
3217,3218,GRB960731A,,20761.7,BATSE,43.925000000000004,BATSE,12.516666666666667,BATSE,0.89,BATSE,27.0,BeppoSAX,7.8,BeppoSAX,20764.0,BeppoSAX,1.69e-06,BeppoSAX,4.2e-07,BeppoSAX,,,29.3,0,50295.2402974537,BATSE
3218,3219,GRB960801B,,56942.0,BeppoSAX,229.99999999999997,BeppoSAX,21.0,BeppoSAX,50.0,BeppoSAX,7.0,BeppoSAX,2.2,BeppoSAX,56942.0,BeppoSAX,6.2e-07,BeppoSAX,7e-08,BeppoSAX,,,7.0,0,50296.659050925926,BeppoSAX
3219,3220,GRB960802A,,79616.96800000001,BATSE,249.525,BATSE,30.533333333333335,BATSE,6.73,BATSE,8.0,BeppoSAX,2.8,BeppoSAX,79622.0,BeppoSAX,8.2e-07,BeppoSAX,1.1e-07,BeppoSAX,,,16.736,0,50297.921492685186,BATSE
3220,3221,GRB960805A,,77347.0,BeppoSAX,186.02499999999998,BATSE,76.36666666666666,BATSE,4.07,BATSE,0.448,BATSE,0.184,BATSE,77347.092,BATSE,3.6e-07,BeppoSAX,1e-07,BeppoSAX,,,0.54,0,50300.895219907405,BeppoSAX
3221,3222,GRB960806A,,80901.864,BATSE,182.925,BATSE,-2.183333333333333,BATSE,1.55,BATSE,93.0,BeppoSAX,3.6,BeppoSAX,80916.0,BeppoSAX,1.504e-05,BeppoSAX,8.4e-07,BeppoSAX,,,107.136,0,50301.936364166664,BATSE
3222,3223,GRB960810A,,24571.216,BATSE,185.29999999999998,BATSE,-34.6,BATSE,2.49,BATSE,15.0,BeppoSAX,3.2,BeppoSAX,24572.0,BeppoSAX,1.65e-06,BeppoSAX,2.4e-07,BeppoSAX,,,24.832,0,50305.28438907408,BATSE
3223,3224,GRB960810B,,24976.0,BeppoSAX,102.0,BeppoSAX,-11.0,BeppoSAX,33.0,BeppoSAX,,,,,,,,,,,,,,0,50305.28907407408,BeppoSAX
3224,3225,GRB960909A,,74442.0,BeppoSAX,25.874999999999996,BATSE,-7.8,BATSE,2.4,BATSE,3.0,BeppoSAX,1.4,BeppoSAX,74442.0,BeppoSAX,7.7e-07,BeppoSAX,1.2e-07,BeppoSAX,,,3.0,0,50335.861597222225,BeppoSAX
3225,3226,GRB960912A,,50247.6,BATSE,95.15,BATSE,76.86666666666666,BATSE,0.64,BATSE,16.0,BeppoSAX,4.1,BeppoSAX,50248.0,BeppoSAX,8.63e-06,BeppoSAX,4.7e-07,BeppoSAX,,,20.608,0,50338.581569444446,BATSE
3226,3227,GRB960913A,,83118.8,BATSE,182.575,BATSE,-23.45,BATSE,0.92,BATSE,14.0,BeppoSAX,2.2,BeppoSAX,83120.0,BeppoSAX,7.43e-06,BeppoSAX,4.3e-07,BeppoSAX,,,15.808,0,50339.962023148146,BATSE
3227,3228,GRB960916C,,30671.0,BeppoSAX,285.0,BeppoSAX,-67.0,BeppoSAX,60.0,BeppoSAX,22.0,BeppoSAX,4.1,BeppoSAX,30671.0,BeppoSAX,1.07e-06,BeppoSAX,3.4e-07,BeppoSAX,,,22.0,0,50342.35498842593,BeppoSAX
3228,3229,GRB960916D,,54913.0,BeppoSAX,206.0,BeppoSAX,32.0,BeppoSAX,29.0,BeppoSAX,87.0,BeppoSAX,4.2,BeppoSAX,54913.0,BeppoSAX,7.6e-06,BeppoSAX,1.1e-06,BeppoSAX,,,87.0,0,50342.635567129626,BeppoSAX
3229,3230,GRB960916E,,85696.248,BATSE,153.95000000000002,BATSE,57.55,BATSE,9.19,BATSE,39.0,BeppoSAX,4.2,BeppoSAX,85699.0,BeppoSAX,5.8e-06,BeppoSAX,2e-06,BeppoSAX,,,41.752,0,50342.99185472222,BATSE
3230,3231,GRB960917A,,80496.324,BATSE,313.875,BATSE,-33.88333333333333,BATSE,0.7,BATSE,18.0,BeppoSAX,2.2,BeppoSAX,80553.0,BeppoSAX,5.94e-06,BeppoSAX,4.1e-07,BeppoSAX,,,93.248,0,50343.93167041666,BATSE
3231,3232,GRB960919A,,80880.0,BeppoSAX,233.35,BATSE,21.566666666666666,BATSE,3.63,BATSE,1.09,BeppoSAX,0.54,BeppoSAX,80880.0,BeppoSAX,1.12e-06,BeppoSAX,8e-08,BeppoSAX,,,1.288,0,50345.936111111114,BeppoSAX
3232,3233,GRB960921A,,54228.8,BATSE,345.27500000000003,BATSE,-28.55,BATSE,0.21,BATSE,37.0,BeppoSAX,1.4,BeppoSAX,54229.0,BeppoSAX,2.57e-05,BeppoSAX,1.8e-06,BeppoSAX,,,37.2,0,50347.62764814815,BATSE
3233,3234,GRB960923A,,2295.0,BeppoSAX,256.325,BATSE,57.35,BATSE,2.73,BATSE,18.0,BeppoSAX,2.2,BeppoSAX,2295.0,BeppoSAX,2.17e-06,BeppoSAX,7.7e-07,BeppoSAX,,,96.58,0,50349.0265625,BeppoSAX
3234,3235,GRB960927A,,13638.3,BATSE,199.55,BATSE,74.13333333333334,BATSE,0.98,BATSE,29.0,BeppoSAX,9.5,BeppoSAX,13643.0,BeppoSAX,2.3835899999999997e-06,BATSE,3.8345872828767374e-08,BATSE,,,33.7,0,50353.15785069444,BATSE
3235,3236,GRB960929A,,23782.0,BeppoSAX,110.00000000000001,BeppoSAX,-44.0,BeppoSAX,42.0,BeppoSAX,24.0,BeppoSAX,3.6,BeppoSAX,23782.0,BeppoSAX,1.65e-06,BeppoSAX,1.7e-07,BeppoSAX,,,24.0,0,50355.27525462963,BeppoSAX
3236,3237,GRB961004A,,68314.6,BATSE,80.6,BATSE,-35.55,BATSE,5.69,BATSE,3.0,BeppoSAX,2.2,BeppoSAX,68315.0,BeppoSAX,3.2e-07,BeppoSAX,5e-08,BeppoSAX,,,3.4,0,50360.79067824074,BATSE
3237,3238,GRB961006A,,32062.199999999997,BATSE,274.65000000000003,BATSE,-28.883333333333333,BATSE,1.66,BATSE,9.0,BeppoSAX,3.6,BeppoSAX,32168.0,BeppoSAX,1.42e-06,BeppoSAX,3.4e-07,BeppoSAX,,,116.544,0,50362.371090277775,BATSE
3238,3239,GRB961008A,,19259.0,BeppoSAX,258.7,BATSE,29.566666666666666,BATSE,4.85,BATSE,5.0,BeppoSAX,2.2,BeppoSAX,19259.0,BeppoSAX,5.7e-07,BeppoSAX,7e-08,BeppoSAX,,,22.604,0,50364.222905092596,BeppoSAX
3239,3240,GRB961011A,,70335.0,BeppoSAX,210.0,BeppoSAX,-21.0,BeppoSAX,47.0,BeppoSAX,33.0,BeppoSAX,2.8,BeppoSAX,70335.0,BeppoSAX,1.48e-06,BeppoSAX,2.5e-07,BeppoSAX,,,33.0,0,50367.8140625,BeppoSAX
3240,3241,GRB961015A,,38205.0,BeppoSAX,305.0,BeppoSAX,45.0,BeppoSAX,43.0,BeppoSAX,23.0,BeppoSAX,4.2,BeppoSAX,38205.0,BeppoSAX,2.44e-06,BeppoSAX,2.7e-07,BeppoSAX,,,23.0,0,50371.4421875,BeppoSAX
3241,3242,GRB961015B,,42780.0,BeppoSAX,29.000000000000004,BeppoSAX,21.0,BeppoSAX,19.0,BeppoSAX,11.0,BeppoSAX,2.2,BeppoSAX,42780.0,BeppoSAX,4.17e-06,BeppoSAX,3e-07,BeppoSAX,,,11.0,0,50371.49513888889,BeppoSAX
3242,3243,GRB961022A,,68456.1,BATSE,159.625,BATSE,-38.766666666666666,BATSE,0.74,BATSE,27.0,BeppoSAX,2.2,BeppoSAX,68465.0,BeppoSAX,5.54e-06,BeppoSAX,3.6e-07,BeppoSAX,,,35.9,0,50378.79231597222,BATSE
3243,3244,GRB961023A,,7755.0,BeppoSAX,328.40000000000003,BeppoSAX,9.3,BeppoSAX,4.0,BeppoSAX,155.0,BeppoSAX,9.8,BeppoSAX,7755.0,BeppoSAX,,,,,,,155.0,0,50379.08975694444,BeppoSAX
3244,3245,GRB961026A,,22310.0,BeppoSAX,99.325,BATSE,41.88333333333333,BATSE,0.83,BATSE,16.0,BeppoSAX,1.4,BeppoSAX,22310.0,BeppoSAX,4.87e-06,BeppoSAX,3.5e-07,BeppoSAX,,,16.364,0,50382.25821759259,BeppoSAX
3245,3246,GRB961106A,,43030.0,BeppoSAX,296.90000000000003,BeppoSAX,68.7,BeppoSAX,16.2,BeppoSAX,,,,,,,1.5e-07,BeppoSAX,3e-08,BeppoSAX,,,,0,50393.498032407406,BeppoSAX
3246,3247,GRB961110A,,26977.0,BeppoSAX,61.1,BeppoSAX,59.0,BeppoSAX,8.9,BeppoSAX,9.2,BeppoSAX,1.7,BeppoSAX,26977.0,BeppoSAX,7.2e-07,BeppoSAX,1.1e-07,BeppoSAX,,,9.2,0,50397.3122337963,BeppoSAX
3247,3248,GRB961120A,,30433.0,BeppoSAX,286.8,BeppoSAX,43.6,BeppoSAX,15.5,BeppoSAX,1.62,BeppoSAX,0.32,BeppoSAX,30433.0,BeppoSAX,3.4e-07,BeppoSAX,4e-08,BeppoSAX,,,1.62,0,50407.35223379629,BeppoSAX
3248,3249,GRB961125A,,1488.0,BeppoSAX,278.0,BeppoSAX,10.0,BeppoSAX,49.0,BeppoSAX,1.69,BeppoSAX,0.31,BeppoSAX,1488.0,BeppoSAX,2.6e-07,BeppoSAX,1e-07,BeppoSAX,,,1.69,0,50412.017222222225,BeppoSAX
3249,3250,GRB961125B,,28065.0,BeppoSAX,326.0,BeppoSAX,-47.0,BeppoSAX,38.0,BeppoSAX,47.0,BeppoSAX,2.2,BeppoSAX,28065.0,BeppoSAX,4.47e-06,BeppoSAX,3.2e-07,BeppoSAX,,,47.0,0,50412.32482638889,BeppoSAX
3250,3251,GRB961126A,,24199.0,BeppoSAX,150.35,BATSE,36.71666666666667,BATSE,0.47,BATSE,4.0,BeppoSAX,2.2,BeppoSAX,24199.0,BeppoSAX,7e-07,BeppoSAX,1.2e-07,BeppoSAX,,,4.0,0,50413.28008101852,BeppoSAX
3251,3252,GRB961208A,,19457.0,BeppoSAX,316.0,BeppoSAX,-33.0,BeppoSAX,21.0,BeppoSAX,125.0,BeppoSAX,3.2,BeppoSAX,19457.0,BeppoSAX,7.4e-06,BeppoSAX,6.6e-07,BeppoSAX,,,125.0,0,50425.22519675926,BeppoSAX
3252,3253,GRB961208B,,68233.0,BeppoSAX,61.4,BeppoSAX,-44.9,BeppoSAX,50.2,BeppoSAX,2.26,BeppoSAX,0.24,BeppoSAX,68233.0,BeppoSAX,5.4e-07,BeppoSAX,1.2e-07,BeppoSAX,,,2.26,0,50425.78973379629,BeppoSAX
3253,3254,GRB961211A,,6972.0,BeppoSAX,281.7,BATSE,54.81666666666667,BATSE,1.01,BATSE,,,,,,,,,,,,,,0,50428.08069444444,BeppoSAX
3254,3255,GRB961220A,,19310.616,BATSE,6.8999999999999995,BATSE,17.333333333333332,BATSE,1.47,BATSE,4.0,BeppoSAX,2.2,BeppoSAX,19311.0,BeppoSAX,5.077199999999999e-07,BATSE,2.5445558413994377e-08,BATSE,,,9.792,0,50437.2235025,BATSE
3255,3256,GRB961222A,,43208.0,BeppoSAX,302.9,BeppoSAX,-12.1,BeppoSAX,7.3,BeppoSAX,20.0,BeppoSAX,2.2,BeppoSAX,43208.0,BeppoSAX,1.84e-06,BeppoSAX,2.1e-07,BeppoSAX,,,20.0,0,50439.50009259259,BeppoSAX
3256,3257,GRB961224A,,36663.0,BeppoSAX,319.5,BeppoSAX,14.5,BeppoSAX,4.2,BeppoSAX,14.0,BeppoSAX,3.6,BeppoSAX,36663.0,BeppoSAX,1.9e-06,BeppoSAX,5.5e-07,BeppoSAX,,,14.0,0,50441.42434027778,BeppoSAX
3257,3258,GRB961224B,,63708.0,BeppoSAX,182.85,BATSE,-64.63333333333334,BATSE,5.4,BATSE,1.5,BeppoSAX,1.1,BeppoSAX,63708.0,BeppoSAX,4.7e-07,BeppoSAX,8e-08,BeppoSAX,,,1.5,0,50441.73736111111,BeppoSAX
3258,3259,GRB961228A,,1772.2,BATSE,160.275,BATSE,-53.6,BATSE,0.83,BATSE,59.0,BeppoSAX,8.2,BeppoSAX,1798.0,BeppoSAX,1.185e-05,BeppoSAX,7.6e-07,BeppoSAX,,,84.8,0,50445.020511574075,BATSE
3259,3260,GRB970101A,,22909.66,BATSE,329.95000000000005,BATSE,-21.916666666666668,BATSE,5.47,BATSE,71.0,BeppoSAX,4.1,BeppoSAX,22910.0,BeppoSAX,1.95e-06,BeppoSAX,3.8e-07,BeppoSAX,,,79.168,0,50449.26515810185,BATSE
3260,3261,GRB970104A,,12376.0,BeppoSAX,107.0,BeppoSAX,-46.0,BeppoSAX,55.0,BeppoSAX,,,,,,,3.1e-07,BeppoSAX,5e-08,BeppoSAX,,,,0,50452.14324074074,BeppoSAX
3261,3262,GRB970108A,,62041.0,BeppoSAX,1.2249999999999999,BATSE,-53.61666666666667,BATSE,4.99,BATSE,12.0,BeppoSAX,3.2,BeppoSAX,62041.0,BeppoSAX,2e-06,BeppoSAX,2.1e-07,BeppoSAX,,,12.0,0,50456.71806712963,BeppoSAX
3262,3263,GRB970116A,,42081.0,BeppoSAX,123.44999999999999,BATSE,-11.15,BATSE,3.49,BATSE,112.0,BeppoSAX,5.0,BeppoSAX,42081.0,BeppoSAX,1.67e-05,BeppoSAX,1.7e-06,BeppoSAX,,,112.0,0,50464.48704861111,BeppoSAX
3263,3264,GRB970117B,,53211.0,BeppoSAX,101.0,BeppoSAX,-74.0,BeppoSAX,19.0,BeppoSAX,13.0,BeppoSAX,2.8,BeppoSAX,53211.0,BeppoSAX,2.71e-05,BeppoSAX,1.4e-06,BeppoSAX,,,13.0,0,50465.61586805555,BeppoSAX
3264,3265,GRB970122A,,42085.0,BeppoSAX,261.0,BeppoSAX,-45.0,BeppoSAX,34.0,BeppoSAX,49.0,BeppoSAX,6.3,BeppoSAX,42085.0,BeppoSAX,6.05e-06,BeppoSAX,4.9e-07,BeppoSAX,,,49.0,0,50470.48709490741,BeppoSAX
3265,3266,GRB970123A,,30997.0,BeppoSAX,96.0,BeppoSAX,51.0,BeppoSAX,18.0,BeppoSAX,36.0,BeppoSAX,3.2,BeppoSAX,30997.0,BeppoSAX,6.47e-06,BeppoSAX,5.8e-07,BeppoSAX,,,36.0,0,50471.358761574076,BeppoSAX
3266,3267,GRB970128A,,84909.0,BeppoSAX,28.0,BeppoSAX,3.0,BeppoSAX,40.0,BeppoSAX,42.0,BeppoSAX,2.8,BeppoSAX,84909.0,BeppoSAX,3.13e-06,BeppoSAX,2.9e-07,BeppoSAX,,,42.0,0,50476.98274305555,BeppoSAX
3267,3268,GRB970131A,,78039.0,BeppoSAX,289.0,BeppoSAX,-1.0,BeppoSAX,27.0,BeppoSAX,90.0,BeppoSAX,7.1,BeppoSAX,78039.0,BeppoSAX,2.91e-06,BeppoSAX,5.1e-07,BeppoSAX,,,90.0,0,50479.903229166666,BeppoSAX
3268,3269,GRB970131B,,78369.892,BATSE,253.79999999999998,BATSE,36.583333333333336,BATSE,2.67,BATSE,2.12,BeppoSAX,0.4,BeppoSAX,78371.0,BeppoSAX,4.6e-07,BeppoSAX,6e-08,BeppoSAX,,,13.312,0,50479.90705893518,BATSE
3269,3270,GRB970203A,,5516.0,BeppoSAX,251.0,BeppoSAX,32.0,BeppoSAX,23.0,BeppoSAX,72.0,BeppoSAX,2.2,BeppoSAX,5516.0,BeppoSAX,9.39e-06,BeppoSAX,5.4e-07,BeppoSAX,,,72.0,0,50482.06384259259,BeppoSAX
3270,3271,GRB970221A,,13759.0,BeppoSAX,33.6,BeppoSAX,68.8,BeppoSAX,38.4,BeppoSAX,27.0,BeppoSAX,5.8,BeppoSAX,13759.0,BeppoSAX,9.5e-07,BeppoSAX,1.3e-07,BeppoSAX,,,27.0,0,50500.15924768519,BeppoSAX
3271,3272,GRB970221B,,37107.58,BATSE,342.8,BATSE,-69.7,BATSE,1.55,BATSE,11.0,BeppoSAX,3.2,BeppoSAX,37108.0,BeppoSAX,1.97e-06,BeppoSAX,2.1e-07,BeppoSAX,,,11.42,0,50500.42948587963,BATSE
3272,3273,GRB970222A,,86008.0,BeppoSAX,308.0,BeppoSAX,-10.0,BeppoSAX,16.0,BeppoSAX,0.84,BeppoSAX,0.03,BeppoSAX,86008.0,BeppoSAX,3.63e-06,BeppoSAX,2.2e-07,BeppoSAX,,,0.84,0,50501.995462962965,BeppoSAX
3273,3274,GRB970223A,,64884.0,BeppoSAX,240.0,BeppoSAX,60.8,BeppoSAX,15.5,BeppoSAX,0.51,BeppoSAX,0.47,BeppoSAX,64884.0,BeppoSAX,2.3e-07,BeppoSAX,4e-08,BeppoSAX,,,0.51,0,50502.750972222224,BeppoSAX
3274,3275,GRB970302A,,46570.232,BATSE,7.925,BATSE,-54.53333333333333,BATSE,4.18,BATSE,63.0,BeppoSAX,5.8,BeppoSAX,46573.0,BeppoSAX,4.2e-06,BeppoSAX,1.1e-06,BeppoSAX,,,65.768,0,50509.539007314816,BATSE
3275,3276,GRB970302B,,67345.1,BATSE,275.925,BATSE,21.016666666666666,BATSE,2.9,BATSE,39.0,BeppoSAX,5.1,BeppoSAX,67346.0,BeppoSAX,3.53e-06,BeppoSAX,2.9e-07,BeppoSAX,,,53.888,0,50509.77945717592,BATSE
3276,3277,GRB970303A,,2218.0,BeppoSAX,130.0,BeppoSAX,-3.0,BeppoSAX,42.0,BeppoSAX,0.76,BeppoSAX,0.52,BeppoSAX,2218.0,BeppoSAX,1.7e-07,BeppoSAX,3e-08,BeppoSAX,,,0.76,0,50510.025671296295,BeppoSAX
3277,3278,GRB970306A,,10059.5,BATSE,18.35,BATSE,21.366666666666667,BATSE,0.66,BATSE,122.496,BATSE,13.514,BATSE,10063.98,BATSE,5.2113e-06,BATSE,9.28950809623416e-08,BATSE,,,126.976,0,50513.11642939815,BATSE
3278,3279,GRB970307A,,70146.0,BeppoSAX,349.0,BeppoSAX,-42.0,BeppoSAX,25.0,BeppoSAX,21.0,BeppoSAX,2.2,BeppoSAX,70146.0,BeppoSAX,1.103e-05,BeppoSAX,5.8e-07,BeppoSAX,,,21.0,0,50514.811875,BeppoSAX
3279,3280,GRB970311A,,30267.0,BeppoSAX,20.7,BeppoSAX,-1.9,BeppoSAX,5.4,BeppoSAX,26.0,BeppoSAX,3.6,BeppoSAX,30267.0,BeppoSAX,3.6e-06,BeppoSAX,4.9e-07,BeppoSAX,,,26.0,0,50518.3503125,BeppoSAX
3280,3281,GRB970311B,,31392.0,BeppoSAX,320.0,BeppoSAX,16.0,BeppoSAX,41.0,BeppoSAX,0.13,BeppoSAX,0.11,BeppoSAX,31392.0,BeppoSAX,3.1e-07,BeppoSAX,3e-08,BeppoSAX,,,0.13,0,50518.363333333335,BeppoSAX
3281,3282,GRB970313A,,35158.0,BeppoSAX,179.0,BeppoSAX,6.0,BeppoSAX,20.0,BeppoSAX,18.0,BeppoSAX,3.6,BeppoSAX,35158.0,BeppoSAX,1.058e-05,BeppoSAX,7.8e-07,BeppoSAX,,,18.0,0,50520.40692129629,BeppoSAX
3282,3283,GRB970314A,,14472.0,BeppoSAX,106.0,BeppoSAX,31.0,BeppoSAX,40.0,BeppoSAX,,,,,,,,,,,,,,0,50521.1675,BeppoSAX
3283,3284,GRB970315A,,56454.2,BATSE,2.15,BATSE,60.71666666666667,BATSE,0.15,BATSE,15.0,BeppoSAX,2.2,BeppoSAX,56455.0,BeppoSAX,4.06e-05,BeppoSAX,2.2e-06,BeppoSAX,,,17.856,0,50522.65340509259,BATSE
